days_to_event,mean_return,std_return,sharpe_ratio,event_count,valid_returns,median_sharpe,smooth_sharpe
2,8.918958497121555e-6,0.0004282426779260766,0.12539568500040887,236586,924018,0.26285278743586377,0.12743082043847953
3,6.184902367393495e-6,0.00042687265466951696,0.08460021690304738,240222,954090,0.18711401381010365,0.0978487011525744
4,5.242792174566396e-6,0.0004314448265502564,0.05668774779948175,238236,908058,0.14865016013395688,0.0433088241630024
5,1.5384118279892718e-6,0.0004339897666521712,0.0113268446357404,233156,820395,0.07049408822792291,0.008430306396852938
6,-3.2151154105307883e-6,0.0003879325292050056,-0.06146637352366638,229049,722710,-0.031399335280038077,-0.012751598374981804
7,-1.0150876374766674e-7,0.0003097454806323502,-0.048996903830338445,227281,702030,0.019869393754994216,-0.025295851333579367
8,1.8511523334212315e-6,0.0003058773536380624,-0.021309306956126324,231327,800506,0.04514599280282758,-0.023061477958522966
9,2.5491948821400424e-6,0.0003047361945349476,-0.006033516993506085,235958,921998,0.05874443186207866,0.0005072065677311944
10,3.817198970291897e-6,0.00029981017768937663,0.02249871151102242,239194,949615,0.08887556570114089,0.030522727565369917
11,4.808434967154138e-6,0.0002929409584720815,0.056377049107604424,238031,903448,0.12956532245039787,0.055220015068904914
12,6.680480337030165e-6,0.00028747642894069004,0.10108070115785517,231730,812721,0.18321239067596012,0.0703059171053068
13,6.787157528018919e-6,0.00028142312415278917,0.10217713056154867,226930,715475,0.19031146559588924,0.07184460440943434
14,5.153067777946651e-6,0.0002797317272460198,0.06939599318850333,223706,690746,0.13959724730582124,0.06523272130055213
15,3.7913275054115896e-6,0.0002838708140910014,0.03019214803166013,226982,784232,0.09239186619426146,0.05287552041754027
16,4.282926440154862e-6,0.0002878739588544063,0.02331763356319339,233071,907855,0.07810821234582528,0.04139723811068944
17,4.277896829296184e-6,0.0002865574222330772,0.03929469674279585,236099,934144,0.09887871992169471,0.042027165952094866
18,4.315545743579667e-6,0.0002836827439854578,0.04478571902729452,234113,885957,0.10414167085453921,0.05510367022726814
19,5.277122319044292e-6,0.0002799414919657547,0.07254563239553048,224811,788415,0.14583373038563072,0.07155671779820931
20,6.74834971905402e-6,0.0002765383494624153,0.09557466940752653,218666,689996,0.16020286007717735,0.08725440889891127
21,6.880779792159798e-6,0.00027750553079193503,0.10558287141789924,215037,663785,0.17865548231741638,0.10514648545343377
22,7.746761936201107e-6,0.00028279923012932085,0.11778315224630566,220380,759501,0.22264602624088958,0.1204047140219688
23,8.064674514428816e-6,0.00028594716839903174,0.13424610179990693,228940,888083,0.2435911665252094,0.13205878243415387
24,8.64017031865576e-6,0.000285424797194712,0.14883677523820563,234621,922028,0.26573913259299753,0.13976897275619535
25,8.481190509620273e-6,0.0002827919899893226,0.15384501146845203,231473,873032,0.2732917016507731,0.13948495005574607
26,8.198672460601396e-6,0.0002808923780296845,0.14413382302810657,218303,767042,0.24756194997380773,0.13603067826803342
27,8.305887366014433e-6,0.00027921700315505673,0.1163630387440592,210968,667029,0.20687658015758922,0.13038939126056098
28,8.19530559911351e-6,0.0002809446576835282,0.11697474286134373,207259,639676,0.2179879434874465,0.13023826704912556
29,7.900541544526821e-6,0.000286540153000976,0.12063034020084346,215941,741935,0.22987420528288788,0.13755997008733445
30,8.668054570710412e-6,0.00028944223933650444,0.15308939041127487,226770,874695,0.28906057517371386,0.1514422243761294
31,9.456717111852849e-6,0.00028759382213028084,0.18074233821915103,234284,914707,0.33844800201958125,0.15953464833639877
32,9.900645730057446e-6,0.00028553796972628797,0.18577431018803392,230370,866379,0.35928773340173104,0.15713142341538391
33,9.046607622712067e-6,0.0002853238021272495,0.1574368626626907,215715,758610,0.2872895077189892,0.14449246360953139
34,7.117072770711125e-6,0.00028361682540921444,0.10861421559576911,207469,656776,0.19742941684874477,0.12297122062939989
35,5.9928477665977675e-6,0.00028510280877195687,0.08989459138201226,205128,633960,0.17169103949316838,0.10916734191462059
36,4.649686278407209e-6,0.00028990294759002644,0.07313612331849359,216333,743607,0.15452183032794567,0.10985958652902525
37,5.952776396160556e-6,0.0002922368699279125,0.1167549166141374,227672,877867,0.22272807989902477,0.12537918580038937
38,7.81758332872256e-6,0.0002909879152136907,0.16089808573471398,234957,919171,0.29401553567022853,0.13330918380869955
39,8.92387069242183e-6,0.00028861704660179183,0.18621221195258972,231617,873214,0.3401081469129144,0.13527776588392418
40,7.49457918266877e-6,0.0002880650464478444,0.12954458142356323,219242,770588,0.23758802394463616,0.11657782108545747
41,6.796562920650532e-6,0.00028700190850175684,0.08297903369461665,211478,668809,0.16046980360223914,0.08393276553475773
42,4.495352664266182e-6,0.0002866458592959667,0.02325519262180392,208569,644455,0.0798456688971346,0.04913402688820541
43,2.480806806638617e-6,0.00028890240199332346,-0.00232719201878478,217234,749022,0.05702363267718856,0.03651810992635396
44,2.906089853661545e-6,0.00029088407874435006,0.012218518719828153,227008,879482,0.06893203777769219,0.038106351743226484
45,4.8975794352652445e-6,0.00028955678901687175,0.06646499661430597,233620,918162,0.12553174875537604,0.04113404423718329
46,6.93575658475273e-6,0.00028774477750742535,0.09092024277897927,232317,876019,0.15519206374760994,0.042461961929744885
47,4.808922297171199e-6,0.0002865818105493617,0.038393655091587944,223263,782166,0.09464687175576636,0.030226059745869283
48,3.914654256090375e-6,0.0002840909093414926,0.004312396444023219,216106,682475,0.07623564658943749,0.007889934043421741
49,8.54549741296929e-7,0.00028412941988421923,-0.048960992199549865,213823,660718,0.022145309855508902,-0.012253130903822716
50,4.5442541215229256e-7,0.0002878245415290447,-0.04521563189793174,219761,759298,0.019039039341648665,-0.009501885264160103
51,1.96041071134663e-6,0.00029213895861721767,-0.009795081957243008,226828,880551,0.05259962390568325,0.0019329661025970265
52,4.8454155742391066e-6,0.0002911439652051375,0.052149883289901,232052,912992,0.11256829931390092,0.025029089475214233
53,5.643403141334704e-6,0.00028925561915495244,0.06148665327780887,230019,867468,0.11984277362767945,0.04113348892156858
54,5.736182553313296e-6,0.00028605948055287914,0.06651962466353617,221255,773582,0.13200057903415027,0.03868257966657045
55,4.34617552964762e-6,0.0002838363467942596,0.03530636533384,213491,672791,0.10116868307316298,0.026013280791303557
56,9.788118347230017e-7,0.00028361769179957087,-0.022049628232233647,212161,655518,0.05017915634214667,0.01849404734503823
