days_to_event,event_count,mean_q5,mean_q10,mean_q25,mean_q50,mean_q75,mean_q90,mean_q95
28,896,-1.5230376984126985,-1.0183055555555556,-0.3994916666666668,0.030695833333333325,0.4218517361111111,0.9011071428571429,1.4498369047619049
29,897,-1.5432785714285717,-1.0430357142857143,-0.42897499999999994,0.015699999999999985,0.4387625000000001,0.9459257142857141,1.3536049999999982
30,899,-1.5970322222222226,-1.0226146031746033,-0.4086920634920635,0.034000000000000086,0.4489875,0.9031675000000003,1.2719628571428552
31,900,-1.7414249999999996,-1.0601197619047615,-0.434175,0.025749999999999995,0.3856819444444445,0.9332226785714286,1.3707174999999985
32,900,-1.636112380952381,-1.0373346428571428,-0.45587500000000003,0.009642857142857172,0.41754444444444444,0.9081650000000003,1.3764214285714287
33,900,-1.649711428571429,-1.070514642857143,-0.43075,-0.011384523809523824,0.42123080357142856,0.8866516666666667,1.3322387500000001
34,900,-1.6644502083333335,-1.10478125,-0.4362678571428571,0.027077142857142886,0.4411503968253968,0.9874487500000002,1.334106904761904
35,900,-1.6091717857142858,-1.1394533928571424,-0.43685714285714294,0.04173333333333333,0.4272180555555555,0.9551142857142858,1.394841269841269
36,900,-1.6684254761904764,-1.096899107142857,-0.43554687500000006,0.02170833333333331,0.4203041666666667,0.8999288888888889,1.3082750694444425
37,900,-1.5839205555555558,-1.0521814285714286,-0.39918437500000015,0.011507936507936481,0.4278357142857142,0.9090725000000007,1.4054724999999997
38,898,-1.5540218749999999,-1.0325561904761904,-0.4359857142857143,0.03652857142857144,0.455,0.9851357142857146,1.4824764285714283
39,898,-1.7979188095238097,-1.0897277777777776,-0.4541666666666667,0.03424642857142862,0.4563285714285714,0.9627021428571433,1.5231633333333332
40,898,-1.583249285714286,-1.1400542857142855,-0.4176857142857143,0.030507142857142844,0.44822142857142855,0.999071666666667,1.4615118749999998
41,898,-1.5563814285714288,-1.1293057142857144,-0.4224660714285715,0.02664583333333331,0.42907500000000004,0.9553416666666674,1.3805521428571428
42,898,-1.5728496428571428,-1.1058435714285715,-0.4048125,0.02389374999999996,0.4050571428571428,0.9300233333333332,1.3986300892857138
43,899,-1.5054316666666663,-1.0637044444444443,-0.3972555555555556,0.06494444444444436,0.42025803571428566,0.9655393650793669,1.5079287499999998
44,900,-1.502067152777778,-1.0310814285714285,-0.39908437499999994,0.06257777777777776,0.47226041666666674,0.9901133333333333,1.5256369047619043
45,899,-1.4122044444444446,-1.044364444444444,-0.4041,0.03381428571428571,0.4852055555555556,0.9931066666666667,1.5522271428571421
46,899,-1.4012874999999994,-1.020405714285714,-0.427735,0.010342857142857128,0.4367571428571429,1.0546028571428574,1.519452857142846
47,899,-1.4345057142857143,-0.9808132142857141,-0.4139196428571429,0.013814285714285727,0.4544357142857143,1.0236828571428571,1.5570403571428557
48,900,-1.401287857142857,-1.0224714285714283,-0.4413415178571429,0.0597404761904762,0.46497499999999997,0.9917337500000003,1.4871217460317456
49,900,-1.5114067361111112,-0.9794444444444445,-0.46192440476190477,0.04807777777777776,0.4470075892857143,0.9751205357142859,1.4163430952380949
50,900,-1.401827777777778,-0.9528112499999999,-0.4494187500000001,0.02964821428571429,0.47523437500000004,0.9433137500000002,1.5672306249999994
51,900,-1.4708901587301588,-1.0028187499999999,-0.42918749999999994,0.033301388888888846,0.4744492857142857,0.9810212500000001,1.7986073214285716
52,899,-1.4726312499999998,-1.0119371428571426,-0.38865873015873015,0.057974999999999985,0.4809150793650793,1.0914108333333337,1.7619671428571404
53,898,-1.4746079166666668,-1.0619249999999998,-0.3866732142857142,0.0735625,0.49441071428571426,1.0980800000000002,1.6867810714285711
