days_to_event,event_count,sharpe_q5,sharpe_q10,sharpe_q25,sharpe_q50,sharpe_q75,sharpe_q90,sharpe_q95
44,899,-10.0,-8.843365724599467,-4.453549301092297,0.5607857484930369,4.72526060325931,8.762149830020112,10.0
45,899,-10.0,-8.764896754462383,-4.531767070228998,0.3580592574750705,4.972607555819447,8.754005958813158,10.0
46,899,-10.0,-9.641781806234539,-4.895587616839424,-0.1033330616864712,4.824511159568015,9.500473654593568,10.0
47,899,-10.0,-9.28893720084156,-4.754391628984131,0.05078573431479171,4.435379697180073,8.703620268821018,10.0
48,899,-10.0,-8.997411098075117,-4.298594106497768,0.11051034128787512,4.579970856218255,9.537508786305322,10.0
49,899,-10.0,-8.168469653122738,-4.036683955569203,0.5858964212995909,4.634155305202259,9.128497830990652,10.0
50,900,-10.0,-8.589197811330198,-4.113536853838301,0.2866393062879649,4.666368619361814,9.05817826800292,10.0
51,899,-10.0,-8.32887638667267,-4.120423809378538,0.4703294799838674,5.212795518266444,8.692366146713677,10.0
52,899,-10.0,-8.073331289619011,-3.9845261340627784,0.45581694536042805,5.030860299718606,9.38632108315399,10.0
53,898,-10.0,-8.440750556518703,-3.8068835708761237,0.784406992028514,5.351087774795278,10.0,10.0
54,896,-10.0,-8.086957355335793,-3.4987984126746454,0.8359343262251457,5.326129560934536,9.564557426338471,10.0
55,896,-10.0,-7.748806134158121,-3.1789418459518797,1.1257308501127112,5.0914108882965055,9.053452063460782,10.0
56,897,-10.0,-7.712333860393817,-3.3190109665909873,0.9627231708806335,5.155914302743946,8.645329486944604,10.0
57,897,-10.0,-7.430606419421108,-3.40681185249546,0.9770465837724559,5.138201054361247,8.631428674704482,10.0
58,898,-10.0,-7.222434356118466,-3.426722752976102,0.5821606442501288,4.64679595779123,8.746144084032274,10.0
59,896,-10.0,-8.143503753954796,-3.89789699629449,0.5473610099647956,4.935682795520198,8.95913732292598,10.0
60,896,-10.0,-8.440684892788866,-4.115552219929922,0.4029221460578545,5.2055394879984345,9.79053935725404,10.0
