days_to_event,event_count,sharpe_q5,sharpe_q10,sharpe_q25,sharpe_q50,sharpe_q75,sharpe_q90,sharpe_q95
30,899,-10.510465961061861,-8.11228266998563,-4.1365370419860295,0.35921829162959257,4.280827202567945,8.164223028018153,10.933937691972911
31,900,-10.926085022560743,-8.549399925108647,-4.4034418222957,0.2506862871332224,4.460174717428959,8.074207665793072,11.639216775122673
32,900,-11.495381544301628,-8.783829167909795,-4.381272183175089,0.097317534505274,4.201135305348565,8.611328773077982,11.398487652180762
33,900,-11.618327910926586,-8.721886914040669,-4.289511999353012,-0.12122311302518242,4.15119679098487,8.464831830469898,10.989399964545727
34,900,-11.756891783697961,-8.908120911884,-3.960679045415926,0.31911865646744925,4.344506600668244,8.24090673780959,11.025687244780412
35,900,-12.26626645643758,-8.94922677230391,-4.224624072677779,0.4332393895517651,4.347379449422814,8.269236343572244,11.295939952494042
36,900,-11.835964342492979,-8.807300835373564,-4.286349938716047,0.2055445670800523,4.244098433841171,8.291940941326642,10.97805488422969
37,900,-11.359608216716307,-8.11624104900957,-4.172059476574802,0.20326709127799586,4.685930480636384,8.110887312616688,10.647850703540794
38,898,-11.20341499095085,-8.40385638398593,-4.350624808046926,0.3998107280975557,4.838271805415883,8.028275141299499,10.033216343663366
39,898,-11.758749493907784,-9.073685365890311,-4.394393097196319,0.3060836213986105,4.550533389003597,7.880055540509099,10.072428138085813
40,898,-11.768198011411078,-8.765025462105266,-4.135963016142668,0.36084925080664504,4.230609043792011,8.230609593063527,10.564271552843072
41,898,-11.636290684100457,-8.456935646598302,-4.285738013440821,0.29633888209280357,4.1560669710640035,7.7551975824013235,9.931304757097863
42,898,-10.596237111105397,-8.102465352403353,-4.227864990118103,0.25002469794424453,4.202601069437677,7.817893577301082,9.95009623192944
43,899,-10.421701864796544,-8.248365153229024,-4.050432479429133,0.6134635988620767,4.056775405387358,7.941278427431832,10.360705586553955
44,900,-11.011383087565418,-8.211180661835556,-4.399703790336154,0.6596690668352141,4.722923014198663,8.55084217943679,10.40913039506834
45,899,-10.823379536802797,-8.617180882357227,-4.513841489579383,0.3472982073518625,4.549302358119318,8.448477804881051,11.089660917345151
46,899,-11.352228621031166,-8.89140011742221,-4.218706876500852,0.1527839191939811,4.193026584767535,8.082606370624877,11.260402451461877
47,899,-11.503372363306857,-8.37408492404576,-4.06308439983596,0.1320248697864812,4.458249576309225,8.681745449138367,11.89231471153672
48,900,-11.072025414856517,-8.33961505648581,-3.983198618145808,0.5733410848963139,4.262023700580814,8.584382098906898,11.829862848254036
49,900,-11.197503367729432,-8.114545626279785,-4.1121918789651115,0.4904182590509475,4.407849810208843,8.557660413328941,11.176626567837847
50,900,-10.286795294672132,-7.699098630786199,-3.9969867367717806,0.3555627398207051,4.6145260110721065,8.594419632301001,11.14174066631441
51,900,-10.569137387339344,-7.868979748832591,-3.971820199043925,0.4743100019150153,4.857903689686321,8.448478668851552,10.766071503247737
52,899,-9.958529243411222,-7.543372061440722,-3.5605208355398847,0.5229512493813466,4.873933825199685,9.053075549785373,11.57373221342768
53,898,-10.290671454950841,-8.007196456289464,-3.4511816056669207,0.861519710174238,5.304627094692417,9.377384504021052,11.72303439132746
54,897,-10.195613869014526,-7.5427942474969445,-3.2068506259852585,1.1872859486908278,4.968067278459663,8.634884398056867,11.180740293707586
55,897,-9.946649547540666,-6.943996985621697,-3.1137990227923584,0.7928953551389721,4.924135535784788,8.224089580058893,10.507107865954044
56,897,-10.034169269202275,-7.236309423112154,-3.1499988335558085,0.8167597285891363,4.6683609145276685,8.239808342552287,10.239765788698
