days_to_event,mean_pct_change,std_pct_change,median_pct_change,count,q5_pct_change,q10_pct_change,q25_pct_change,q50_pct_change,q75_pct_change,q90_pct_change,q95_pct_change
30,6.5031933916049685,68.30767649370118,0.7530815990745787,398,-20.052770448548817,-14.943760042849497,-4.4548651817115985,0.8342022940563076,6.734534064213005,16.09538002980626,26.13981762917932
31,0.34275470809457664,20.682829113611206,0.38719963557680703,493,-23.026315789473696,-15.521437932971349,-5.322983088439148,0.38719963557680703,6.128702757916238,13.335910320834943,22.43506493506493
32,0.10012116913223405,19.314522132181263,-0.3338860090608353,543,-23.851934316726975,-15.147058823529413,-5.706075533661748,-0.3338860090608353,6.382978723404253,13.689186527476839,24.04697919777048
33,2.8976865474250673,55.21168189715345,-0.10345541071797859,603,-26.169590643274855,-16.038020591079583,-6.045949214026603,-0.10345541071797859,6.043803714998619,15.030674846625768,24.91039426523296
34,2.8332951832361544,49.542448069879384,0.19805895546041175,735,-24.038080126933746,-15.231440084784076,-6.142916171123436,0.19805895546041175,6.392694063926951,15.26857142857143,24.601077882278343
35,2.7213665792455757,46.34236744573157,-0.029480592438196895,846,-24.81962481962482,-14.941602899718076,-6.214227309893694,-0.01418439716313058,6.750616642866425,15.887367605269942,25.075445816186548
36,4.471688855745697,55.24422890234333,0.26444263628966347,575,-24.342105263157897,-14.332077588427861,-5.333648467659346,0.26444263628966347,7.584830339321358,16.803278688524582,27.301682094157464
37,5.352457402533631,62.7330707250777,0.8687427665554748,402,-26.973684210526304,-15.677528812873598,-5.443483829650974,0.918708240534527,8.388520971302427,15.622161671208001,26.74418604651163
38,-0.4924171041735349,22.706324731961047,0.2670226969292422,517,-26.78034102306921,-17.49825945695058,-6.236559139784948,0.2670226969292422,6.979617047560205,15.166666666666684,25.94427244582045
39,0.18204319943738329,21.135291800009583,-0.048931658783235576,553,-27.61485826001955,-16.097742958403284,-6.279640228945215,-0.048931658783235576,6.792717086834732,14.943760042849474,25.96401028277635
40,2.9761867382121316,47.970136631924845,-0.37993920972645423,605,-26.93125442948263,-16.114649681528668,-6.437041219649919,-0.37993920972645423,6.605691056910579,16.523929471032737,28.27763496143958
