event_id,volatility_ratio
GSK_20230426,1.1365953978441417
CHRS_20231027,0.7688608966416535
LLY_20160322,0.918513327190591
AMGN_20170914,1.4432650583375337
WYE_20071114,0.6442871833859252
XELA_20180711,1.6203665033584589
NVS_20190524,1.1270792951047532
HALO_20230620,1.1668113684814305
AMLX_20220929,0.44225965247907384
CPIX_20090911,6.408876969579341
BMY_20110325,1.8306536449081143
HSP_20060915,0.4351013187260221
BLCO_20230518,1.0904102258131743
CEPH_20060925,0.2796583644174103
GILD_20011026,0.7471866419293297
ACAD_20230310,0.7039573998968032
EVFM_20200522,0.6987368837562622
MRK_20111007,0.17298684388189295
AVDL_20230501,0.8760105332767776
TEVA_20180907,0.6596969346976307
BMRN_20211119,2.805362192584066
UROV_20201223,0.011471116351261301
RDHL_20181116,1.1989468288889658
AADI_20211122,1.3775425618436157
ATHN_20091203,0.3489807359722463
JNJ_20110428,0.8175362216302795
JAZZ_20200615,1.3514228699337323
ALKS_20180629,1.5785848489642862
VRTX_20230426,2.2296526605928664
PFE_20200610,2.2228166710015125
AMPH_20030523,0.3176670382190093
MDGL_20240314,1.605397875578303
BMY_20020201,0.868789896776811
CEPH_20000925,1.0142866668830202
KEY_20090501,0.38263317986178214
AMPH_20230307,1.005979114853521
PFE_20100104,2.2167167970535906
ALIM_20181012,0.5740544716189867
BIIB_20230425,2.2573259035042272
PFE_20230525,2.520138031948036
HROW_20210623,1.0525720534251328
SNY_20020809,0.6850639321911404
SMMT_20240419,0.15749546323402094
UTHR_20020521,2.669263957678793
INCY_20200417,0.7489544043065696
BMY_20001031,1.2507093483321419
JNJ_20210521,0.478359350807374
PFE_20161214,0.5739944151029734
BMY_20170801,1.6268086883552078
MYOV_20210526,0.7637713752127789
TNXP_20160128,0.8682652231863731
PFE_20180927,0.4316303100180766
LLY_20180927,0.3266917175146958
RIGL_20180417,1.6899137254219223
NVO_20210604,1.1323813270519474
AZN_20071115,1.7961653626452077
AZN_20221021,1.0902692736820554
SNY_20161121,0.5368646401617917
AZN_20190502,1.1502148873154372
BMRN_20050531,0.7874106175241268
BMRN_20030430,1.0808746015840323
GSK_20090508,0.5158167649543505
TEVA_20061219,0.6185675250859153
MMM_20180808,0.9487938236502307
PFE_20020524,0.7784469722993407
MYL_20180209,1.0891889153558967
NVS_20240412,0.8163564428616311
AZN_20220803,0.474664324681283
MGNX_20201216,0.9857371056700952
RYTM_20201125,2.2937881761116237
GILD_20070615,0.6848378922842939
RMTI_20160425,0.4585581172682464
APG_20210325,1.5384940592507672
GILD_20240814,0.4321261727754585
GENZ_20060428,1.38767799041877
HSP_20080507,1.9485280737550885
RVNC_20220907,2.2874683420664508
AZN_20050428,0.36399491725098493
SERV_20180720,1.063557841347331
ACRS_20171214,0.5399238937324576
ALVO_20230509,0.664737197655102
MRK_20030917,0.7508511212829495
NVS_20010525,0.2578686928199452
BMY_20220909,0.33278388357870925
INCY_20210921,3.5905375051637587
NVO_20080826,0.5865193725188718
LLY_20180531,0.8675018150991134
BHC_20000628,0.8208113392779165
MRK_20160128,1.7719772057001006
AZN_20061020,1.3088605789808458
PCRX_20111028,1.0519638440718206
RETA_20230228,24.50671455412043
AMRX_20200424,0.17373117533823892
PFE_20230627,1.0067309885347921
TTPH_20180827,1.5851901309121332
PX_20051025,0.8059543791640473
TRVN_20200807,0.5592143241117399
GEHC_20240927,0.5369947479736177
NVO_20011101,0.7377690759742387
AAPL_20031114,1.4767690253404429
WYE_20070522,1.7314218119498839
PRGO_20090518,0.19945825198599368
ABBV_20220616,0.6143988455452426
AMGN_20240516,0.6503184659533766
SGP_20020208,2.329837971451473
GENZ_20081215,1.525044782028613
NVS_20010820,1.3836883768517405
TEVA_20101222,1.3246531860388093
ABLE_20010626,2.2342497358842652
NVS_20220405,1.157156945631522
GKOS_20231213,4.729410273183269
NVS_20230316,0.6129686156229542
MAIA_20221122,0.9238353907817076
XFOR_20240426,1.405400293185034
LIN_20220426,1.1193241582818287
HRTX_20171109,2.110130789947951
GKOS_20160415,0.49599345752420343
SNY_20040401,0.5957282156297412
APLS_20210514,0.5689521088886376
AZN_20060721,0.8783019724722654
PRGO_20220317,0.46584603009551384
NVO_20061229,0.747019964903587
JNJ_20090424,0.729775258116234
OTTR_20181101,1.2113463640678932
TEVA_20050520,0.35460715275141147
CPRX_20181128,2.125756559607464
LLY_20180226,1.2784886601516965
MYL_20180205,1.9674942773024662
MRK_20010126,1.228263956093265
AZN_20070517,0.35174515300493436
AZN_20210730,1.132113540126499
EXEL_20160425,0.982551510815507
EXEL_20031009,0.3860435060064813
BMY_20021021,0.5107397637003644
BAX_20240214,1.4836660294285504
BAX_20020321,0.7362004965467704
CPRX_20160429,0.7834702831925074
FMS_20010402,1.5282578328792351
HROW_20220927,4.18882258159722
MYL_20170802,1.8884196870811985
RMTI_20200327,0.6767087905572486
AZN_20000808,1.5090207994952103
COLL_20160426,0.662890638948632
MRK_20240830,0.21202269361056755
PFE_20031114,0.5738968179859786
NVS_20010925,0.8023185177251323
GILD_20160628,1.6998514822838569
NVS_20240424,1.5360438270156247
DNA_20040226,3.2037053558973327
INSM_20051212,1.0954206452363566
YMAB_20201125,1.444113222140454
ABBV_20200304,1.8333873215080392
KG_20070227,2.4073731145098995
GILD_20161110,2.866187845395755
FOLD_20230928,2.162434035693592
AZN_20230717,0.46710063973492666
GILD_20170718,0.253872261810963
ABBV_20210928,0.6321933543006444
NOVN_20060406,0.9644511203034463
AZN_20010213,0.8926037432293195
SGP_20040901,0.7827291269330762
DCTH_20230814,14.524156952911618
PFE_20191105,0.8345816048715352
MRK_20200124,1.595177443814913
JNJ_20030402,0.6324031655343715
FDN_20090710,0.19438105012141654
GSK_20210817,0.47437791708044585
FENC_20220920,3.457090153678054
AZN_20090731,0.7995007102870336
JNJ_20220225,3.987418351163082
LLY_20040819,1.2473558662162383
BAX_20190620,0.7574815373517371
JNJ_20010810,0.8750475181501105
GILD_20110810,3.962064595773718
PFE_20191115,1.5595243687761
AMGN_20240528,0.7457189786792215
AZN_20160425,0.38126559213255506
SLXP_20040615,0.18716590289931032
CTIC_20220228,12.002423118099522
ARGX_20230620,0.3525661790750896
BMY_20021231,0.8590330134585632
CBST_20030912,1.125089154526714
SGP_20061020,1.9022295390652753
STE_20230822,0.6416794194424916
MMM_20010607,0.4933520005281823
FOLD_20200526,0.7586030277216144
SRPT_20210225,0.07255400825207947
LLY_20031224,0.8777084146183998
HSP_20110202,3.9472247909370433
JNJ_20071116,1.7564821486185636
MRK_20210813,0.7561088141137087
SUPG_20021114,1.4932356643429026
ABBV_20160722,0.28507160280356797
ABBV_20190423,0.36439007152186337
AMGN_20180517,0.8838632395449337
HSP_20110308,0.8146257338244604
ALXN_20070316,2.663074726829828
ABBV_20170803,0.36863202648068477
PFE_20041217,5.450493608658736
JNJ_20070427,0.7462371714426655
BMY_20051223,0.4498449779221478
XERS_20190910,1.5508585778150636
VRTY_20000615,0.4443516281425671
LLY_20231026,1.4696049838385488
DAWN_20240423,2.5379030527824633
JNJ_20010228,0.4604072377556078
MYL_20180322,1.1512590345849842
HSP_20110804,2.555111822433835
PFE_20230522,4.629352289340309
BLRX_20230908,1.3483037418427617
SLXP_20080424,0.7464107699124913
SLXP_20090904,0.3923877488650649
RDY_20211112,0.16926627857515064
RARE_20200630,1.3368788345562252
MRK_20171108,0.9987182964251384
ALKS_20210528,0.8897578498073082
AZN_20171114,0.44108452695734784
REGN_20210211,0.28457360897104705
REGN_20111118,0.6536078515536192
RDHL_20191101,0.7316106712059252
MDGL_20180613,0.23939678328781103
NVS_20020222,1.338981279048122
IMGN_20221114,2.917391756905041
TEVA_20170403,0.19723675949442052
REGN_20170328,1.3490032109809937
EVOK_20200619,0.6357491001831502
ESPR_20200226,1.0516361142281256
SLXP_20081031,0.5763019067388496
GBT_20191125,0.3544109771588101
AMGN_20190422,1.3960103953895797
NVS_20070928,0.6257963844532706
ALKS_20060413,1.0279324949242037
MRK_20061006,0.7890811841542005
HZNP_20200214,0.6129063521118683
ASND_20240809,0.8883278577320655
TEVA_20160429,1.0678841964319818
GILD_20201022,0.40835366140898444
PFE_20171011,0.4191983310050207
SPIL_20180126,0.2270091729104612
LLY_20240410,0.6981638092925708
AMGN_20020131,1.1723074820925854
RDY_20191021,1.1299141232214382
LJPC_20171221,1.1432702084412596
NVS_20071029,0.7218552723835558
MYL_20200706,0.9907317977263209
AMPH_20190724,0.758510179385823
JNJ_20090731,1.4131632546923532
TEVA_20231129,0.79109981100902
RDY_20191004,1.0826218050138037
AMGN_20040308,1.280239091229092
REGN_20180928,1.1248710560240294
HSP_20010709,0.4082981058673913
IMMU_20200422,0.4022800664197655
DCPH_20200515,0.9787986263483763
RDY_20031031,0.2792830199176119
TPH_20181220,1.0728842326812957
BIIB_20161223,0.5213561815763817
JNJ_20230809,0.9364426026579817
JNJ_20111104,0.5735286603842383
LLY_20240913,0.6106337706544103
TEVA_20070201,0.6707301255090101
BAX_20081224,0.2881709092779266
JNJ_20060623,1.1928456437812365
AMPH_20041026,0.29559991671019936
ALNY_20191120,2.417902396119761
MYL_20060127,1.4735934628053344
NVS_20190318,0.527711711769194
JNJ_20100903,0.9366770985844785
SNY_20050902,1.6234871247443043
AZN_20221110,2.3123411098542253
TEVA_20160929,1.3912208518109304
MYL_20190814,1.8572498264246893
MYL_20090313,0.7407476191782489
BAX_20170420,0.3545145072081017
XEL_20160607,0.5995050154930215
GSK_20170918,0.7858895895162236
HSP_20111114,0.45008079397356354
SRPT_20191212,7.1563678387689125
NVS_20220323,0.6440432433690947
PFE_20210621,1.4236413799707512
JNJ_20080118,2.571328251007291
AZN_20081219,0.2659618911005416
BHC_20191218,1.6014814857288429
SRPT_20160919,13.520377535220524
MYL_20180228,0.7016480891091501
TARO_20051004,1.6964714310103428
GSK_20210422,1.3658291734040646
TEVA_20060516,1.0983742254600186
LLY_20200508,0.29293967443602026
LJPC_20200529,2.6272897659476455
AUPH_20210122,1.2806496067760635
FRX_20020829,0.48078580941516663
BIIB_20210607,14.152533110964542
MRK_20040901,0.7602336422958211
NVS_20191007,0.7901045850634237
BMY_20030624,1.0375512153048174
BXRX_20200220,1.3137152625399233
JNJ_20020822,0.5356473039092036
AZN_20050331,1.0672818118818732
PFE_20000418,1.084398991308205
ABBV_20180723,0.5536847656175329
TEVA_20041029,0.41861024624855275
AZN_20101105,0.4113461200184892
LQDA_20211104,1.6351249139048651
JAZZ_20210630,0.8002854583587102
ALNY_20201123,0.6421899133887032
JNJ_20180717,2.8585702457354185
SGP_20010119,1.1543639630888098
TEVA_20200313,2.4958496105415806
EXEL_20200330,0.8704259410882302
MMM_20060929,0.11738628612999788
ALNY_20180810,0.8299655298644045
ARM_20090730,1.942554158535325
VRTX_20180212,1.0720744326356237
AZN_20110228,2.0172653254615147
SGEN_20200417,0.64240999432068
GSK_20060608,0.8312556553390312
ACAD_20160429,0.06387537620711194
NVS_20170313,0.7719993640882737
NVS_20231006,1.0183931550417855
JNJ_20090925,0.3314734833461608
PFE_20190503,0.23849432472525325
SNY_20100617,1.166266196578178
GSK_20030904,0.35256012307162954
GERN_20240606,2.3662417392467656
AMGN_20160923,0.7069229127511284
NVS_20170504,1.021875029381621
SNY_20040416,0.3423330152461224
AZN_20231116,0.8091094681596852
TEVA_20170117,0.7057342984266209
PFE_20180724,1.2682153402101641
BAX_20080805,1.0270375897066653
CHRS_20211217,1.7381958068585115
PCRX_20171006,1.483673829352798
GTHX_20210212,1.6977491012707038
ARGX_20211217,1.6537356213318224
VRTX_20191021,1.8857039086024645
VRTX_20180807,0.3796209281934609
ZEAL_20210322,3.0813404014548578
PRTK_20181002,2.781621206739893
BMY_20040519,0.5956821900343064
LLY_20070913,0.45343424491332823
AZN_20020425,1.7282819208098752
NVS_20101221,0.4394805800135953
MRK_20030326,1.2257663438891258
AZPN_20040510,0.3348483449712244
LLY_20220513,0.48603944780906183
BAX_20061025,1.6701793207582412
HRTX_20220916,0.6995640582370541
ESPR_20200221,1.6173977749690793
GENZ_20090812,0.9321724205904237
LXRX_20230526,1.2968900187886243
PFE_20060329,0.4541619501142793
SNY_20070516,1.219664346767571
ACTG_20200702,0.28075746968411536
SNY_20090701,1.5609561053377428
PFE_20220114,0.3559200099250379
SLXP_20070810,1.1722217994065487
NVO_20051019,0.5155436381914842
ABT_20021220,1.0077445699507999
SNTS_20050603,1.1631730505309887
SF_20020826,0.6183524337421513
NBIX_20240430,1.9957939020607636
UTHR_20180730,2.2926986809524177
ABBV_20170607,0.7549586608240301
NVS_20110701,0.5059199026301048
SGP_20030729,0.6234367238552332
BMY_20001220,0.9598589379736544
BLCO_20240419,0.36456998918165184
PDLI_20070305,0.916722100755627
ABBV_20160603,1.6898459716956942
JNJ_20230811,0.5393117988426085
XEL_20170705,0.7098770786622192
MYL_20081015,4.273307234147119
AMGN_20060927,1.2053952130280654
PFE_20181016,2.597604098190234
FRX_20040729,0.6131024066443714
NVS_20010301,0.5022693139057051
NVS_20080415,1.463420335426597
PFE_20231012,0.8652929761700846
BMRN_20170427,0.6677835759279996
AZN_20110720,1.518270758243651
IMPL_20210902,1.3426000882946048
JAZZ_20180625,0.6320888745705481
NVS_20081120,0.7067178786906347
UTHR_20090730,4.112893685595612
PFE_20190627,1.3716169213704756
MYL_20060216,0.45668694517535785
TEVA_20090807,0.999628990110283
REGN_20201014,0.8559750397366243
LLY_20211217,5.295111393685487
APLS_20230217,1.7527550375318817
ARRY_20180627,0.6542920187027227
EYEN_20240304,1.9462303656595994
SNY_20081218,0.6888789278895867
MYL_20180604,1.2244112239284424
GSK_20170327,1.5231729365920017
BIIB_20191029,0.8990631388040093
PTCT_20170209,1.2537609917876587
SPRY_20240809,1.5543011285410469
GILD_20040802,0.4299831141840383
REGN_20230818,0.753527988837222
GMAB_20230519,1.3954921765619677
DNA_20000602,0.17988900580040257
AMGN_20190613,0.5147021172108217
BMY_20060628,1.097087987239096
BHC_20231020,1.1917610466231061
XELA_20220720,1.7434126164802948
AAPL_20060519,0.9832795812606615
JNJ_20011120,0.8436524339456706
MRK_20190716,0.5040697127312933
NVS_20170518,1.0116259295244758
MYL_20061215,0.0576343254875693
CELG_20060525,0.41034639932988826
BAX_20210115,2.306907585408764
TEVA_20200821,0.5092478993828438
AMGN_20100601,5.167379220824796
BAX_20171221,0.8344263201624985
PFE_20240307,2.0768876581063354
NVS_20190213,0.5786201985283261
BMY_20220318,0.6438268788572654
BMY_20050107,0.13219867102130028
ALVO_20240416,0.22879040399682063
JNJ_20221025,0.5948442452025813
GCO_20230414,0.5892488702448813
JNJ_20160923,1.3463130055844685
MYL_20200611,0.7012663397803174
MRK_20110513,1.048120379242187
BMY_20190816,1.1773373758355747
NVS_20040227,0.8875459450458137
NVS_20090430,0.6450668507918543
NVO_20230929,0.08595582445246604
ABBV_20240426,1.7492558572568977
VERO_20191220,1.2134490736781773
SAGE_20190319,0.9147959109764002
BAX_20100728,0.9769769716579102
BAX_20221215,0.7166406879822985
BHC_20001221,0.41489571836433764
PFE_20030117,0.6642290018490479
ACTG_20200226,0.6887477296031201
BHC_20190425,1.0752920834418254
RDY_20160127,1.1056684145331368
AAPL_20101021,0.9178267626345348
DEPO_20050519,1.5049678268602276
PFE_20020927,2.0458500603091965
AZN_20080227,0.7794518605708642
PDLI_20171214,1.2472354595458022
GENZ_20100524,2.4973214851917676
MYL_20070612,0.22792272321421908
SLXP_20060227,1.1412530388276332
MRK_20180830,0.42265832336680054
TEVA_20030905,0.5871505273101585
NBIX_20170411,4.605091972376901
XELA_20211028,2.469721229380754
TARO_20000412,0.6264881599416093
TEVA_20210730,3.69607468384161
AZN_20230110,0.9947673129167914
NVS_20100420,1.0354811027543604
ACAD_20180628,0.9176710806614904
BIIB_20041123,0.7047627252837791
URGN_20200415,1.2488868380920277
JNJ_20031029,1.548195331832276
BHC_20001127,0.14788046783301137
JNJ_20060120,2.4045846216692865
AZN_20171031,1.1185697814025761
PFE_20220610,0.8335503510693156
MRK_20080125,0.895552166332071
PFE_20190311,0.3559543832492489
PFE_20170817,1.0943784156271472
PBYI_20170717,0.711016488192114
TEVA_20240314,0.5481012885029624
AZN_20050316,0.2140226468139868
CPIX_20110208,0.1892602339171025
LLY_20230127,0.9874150050102727
MRNS_20220318,0.946969699881831
LLY_20040204,0.40798562621224016
TEVA_20180914,0.4829703053934649
ABBV_20200529,0.8892150443666583
JNJ_20001016,1.5041680836451345
TEVA_20230217,0.6309905021701414
AMRX_20220413,0.9731819677470405
DNA_20060630,0.7674747849994421
PFE_20230814,1.0329317230340556
HZNP_20200121,1.7269150335110697
NVO_20161121,0.20459915867165934
PDLI_20080118,0.4357223433706616
SIGA_20220518,6.945802553331193
NVS_20051102,0.48546188046553107
JNJ_20160920,1.111113947249698
JNJ_20161019,2.0260088164019763
XEL_20201020,0.5975093053244253
PMC_20040130,1.6968142260160495
PFE_20020611,1.4546425556111553
AMRX_20180802,0.2817416404034964
TEVA_20000915,0.567629811879417
NVO_20080623,0.799604530987275
ALC_20080724,0.862204481084077
PFE_20021017,0.4337365447945973
MRK_20071012,0.8011653901456411
WYE_20030604,0.8170567463063962
ABBV_20211028,1.4532843048933355
SGEN_20210920,0.4994937003018462
SLXP_20060802,0.40268360721447655
EXEL_20220629,1.0073321341538597
MDWD_20221228,0.8870748965504628
AMGN_20080822,0.21921223991473424
PFE_20160819,0.8100501745757783
MDCO_20170829,2.0273357677626938
RDY_20210614,0.40286314463353295
BMY_20030620,0.8269370117047964
EGRX_20200208,0.8327166690100081
TAK_20210915,1.0888864190347074
JNJ_20190305,0.4154783215503811
NVS_20070620,0.5577854264900294
NOVN_20220322,0.23664094469903021
JNJ_20061219,0.8740040794165943
AZN_20230428,1.401522731061224
SNY_20200302,3.394793218644978
LLY_20031121,1.3343343818892814
LLY_20161019,0.542415064457827
BMY_20091105,0.6169157591364036
EBS_20210604,0.8094471706509809
TEVA_20170830,0.36325861193739556
IPXL_20010917,0.33788190543494523
AZN_20231221,0.40662879975298427
SLXP_20100324,0.7091994640300339
TAK_20240209,1.7669907144081685
NVS_20010216,1.209817990603287
AMGN_20201217,0.7599161908576302
BAX_20230929,0.23038507908507758
CRMD_20231115,2.148258358329584
SNY_20210716,1.3219397079382518
PRGO_20040624,0.3245474030573577
FOLD_20180810,0.9091583517313957
SLXP_20040525,1.0518118605616171
NVS_20200506,0.18682350008430879
RDY_20200514,0.3763454855451774
ACER_20221222,1.5584639761080221
AGIO_20220217,1.117582474375354
JNJ_20010815,1.5004813594175321
SNY_20210806,2.77363479584992
PFE_20021226,1.8906434751438668
BMY_20240926,1.1055674241825824
BIIB_20230929,0.24493136721878586
NVS_20191115,0.7331127127852946
LLY_20021126,2.597640835536912
BMRN_20071213,4.42017180572658
AZN_20170501,1.0937430063349225
VRCA_20230721,0.42506499807873227
GILD_20030702,0.7626054002118745
TEVA_20230511,1.4786213419707224
BCRX_20201203,2.4580402775457224
MYL_20171201,0.8315682718299265
NVS_20001222,1.492513356845232
GSK_20110610,0.6665745247424876
GSK_20230915,1.268174181166473
TEVA_20230428,0.7895400370456249
PFE_20110721,0.6651263781232732
MRK_20040326,1.7056726325497165
GSK_20040514,0.7656752497794174
PRVB_20221117,0.2098618169819581
AKCA_20181005,0.6634467793544819
INCY_20111116,0.6975477457729345
MYL_20180816,1.1928468739160483
TEVA_20060217,0.18413715950929735
NVS_20190326,1.2675979097206638
PFE_20220502,0.9669183750305427
JNJ_20240819,0.2511605623909425
DNA_20030620,0.174590393102641
MYL_20180710,0.7608231313698336
BDX_20000714,0.6729805091264268
MRK_20001208,0.8461084214184083
PFE_20191101,0.5259692801319459
LLY_20240702,0.7956324663735072
JNJ_20110701,0.5532882180434249
BMY_20051227,1.0422811283890934
JNJ_20010507,0.15976753782247083
GSK_20180720,2.2260914585214224
GILD_20180207,2.3792594724636267
NVS_20070313,0.5491814581597563
ABBV_20220824,0.9401291326622145
HROW_20230530,0.9656174361339582
CARA_20210823,1.8918512697580352
RIGL_20221201,2.255184214821595
VNDA_20090506,54.81351310699647
PFE_20041230,0.5160073663011977
MRK_20061016,0.3145817807530638
SLXP_20060316,2.6215799423729997
ABBV_20160411,0.9263963020687388
GILD_20190828,0.3114779656458203
GSK_20080613,0.8451022849907368
GILD_20210610,0.8872634380587902
NVS_20091026,2.1025981628649593
MMT_20180914,0.47118629982167487
AMGN_20240823,0.8758118454457977
NVS_20090330,1.2201154455783205
TAK_20231108,0.7059546409671275
AZN_20030505,1.473157762668708
SNY_20171211,0.6690491372642392
AMRX_20240726,0.3559575728570162
NVO_20170929,0.24172069794532605
ALC_20071129,0.7168190240497522
SNTS_20091204,1.0553236186598038
AMGN_20190409,0.6190235307944171
JNJ_20200501,0.11860478891542103
AMGN_20231031,1.6970278401519512
MIRM_20210929,1.695437245503459
AXSM_20190320,1.9131955772429226
IRWD_20170818,0.5883193632241572
BMY_20220428,2.2623396207957374
NVS_20090916,0.922226409077289
VRTX_20110523,0.5221886871858558
GILD_20221222,0.4460846884292192
MRK_20240326,2.18611825555665
LLY_20101104,0.44510442895071634
NVS_20010718,0.6741295583831433
OYST_20211015,1.5473796008509526
GENZ_20041228,0.8586338099600135
AMGN_20191206,0.401232658736266
BMY_20231115,0.9279075179656452
ALXN_20181221,0.8511588340533678
BMRN_20180524,1.2587020928684
PSO_20110608,0.9716700754316487
HRTX_20210512,2.6398934871598962
PHAT_20220503,1.6270020783239205
ALC_20000223,0.7950839597993806
BAX_20021220,0.1929244993223033
HGSI_20110309,3.6793907290528125
TGTX_20221228,0.9026689725789624
ASND_20210825,5.234824349999482
ARM_20091016,0.5891516645383229
PFE_20180515,0.5141253856897245
BHC_20181106,0.6406986533004113
KPTI_20190703,4.272260809438912
XEL_20191003,1.947397729876924
ARDX_20231017,1.8183862993392
TEVA_20161020,1.3118935135470287
PFE_20090313,2.196447809202903
NVO_20190920,0.7469482391587102
PMC_20030325,0.8953481883871486
VRTY_20010629,0.23246718747349365
JAZZ_20160330,0.7354859574877265
BPMC_20201201,1.2152368316580704
ARQT_20220729,0.5046281374777771
ALC_20010316,0.20268636181803226
SNY_20040407,0.5526395896406985
TARS_20230724,5.601095673595944
NVS_20170428,0.699357186979987
