days_to_event,event_count,sharpe_q5,sharpe_q10,sharpe_q25,sharpe_q50,sharpe_q75,sharpe_q90,sharpe_q95
-60,0,,,,,,,
-59,0,,,,,,,
-58,0,,,,,,,
-57,273,-10.0,-10.0,-5.85420173817447,2.3557767893982664,9.277802355104019,10.0,10.0
-56,458,-10.0,-10.0,-6.531479735545462,1.579100250181783,7.3298852525622555,10.0,10.0
-55,834,-10.0,-10.0,-6.084885516806578,0.579260648973963,7.132826466352784,10.0,10.0
-54,901,-10.0,-10.0,-5.548704341908794,0.6689011273306608,6.07857644352887,10.0,10.0
-53,902,-10.0,-10.0,-5.237637544396323,0.47906016222821,5.887278687979745,10.0,10.0
-52,902,-10.0,-9.996487193503846,-4.785937528146718,0.4898378285167986,5.394707880846935,10.0,10.0
-51,902,-10.0,-9.186909586588776,-4.545000217726393,0.2999669972212383,5.113966584516829,9.281462482453474,10.0
-50,902,-10.0,-8.525889180109116,-4.265103125490507,0.289170558537468,4.698130604172433,9.029710610620338,10.0
-49,902,-10.0,-8.5407380361104,-3.9067871768855067,0.5033620763142304,4.887998802851238,9.270640585225163,10.0
-48,903,-10.0,-8.005690012611034,-3.7016100741063607,0.48498739124817336,4.8686393586338585,8.729241711972707,10.0
-47,904,-10.0,-7.72238629072919,-3.94410680460752,0.9167451506876441,4.993628852926722,8.665684684850468,10.0
-46,903,-10.0,-8.540352634506908,-4.437411891580718,0.7843347644879722,4.956627198165471,8.968774066346537,10.0
-45,901,-10.0,-8.407228448826947,-4.256836731334415,0.4193055771359301,5.395673210476897,9.16304652261788,10.0
-44,900,-10.0,-8.887647880587618,-4.64863015630619,0.7816768633161644,5.368743074394003,8.836666808924617,10.0
-43,901,-10.0,-8.514838404020303,-4.054351443842268,0.46252538453571973,5.457294293462797,9.138785191141688,10.0
-42,901,-10.0,-8.313009148229657,-3.9735167853010576,0.6256431206680215,5.281778276141618,9.469032425719405,10.0
-41,901,-10.0,-8.05583309407112,-3.999863557152859,0.8874232746718381,5.035833906229657,8.949838113347111,10.0
-40,900,-10.0,-7.919398817228031,-3.4743407068437633,0.530659380126631,4.826031383321863,8.629489971577385,10.0
-39,898,-10.0,-8.434427443042834,-4.108399915383616,0.8191709253691775,4.80392886602032,9.239583905861583,10.0
-38,897,-10.0,-8.689422054935186,-3.871424806766969,0.8083259054652683,5.068826450922954,9.121819411124992,10.0
-37,898,-10.0,-8.106789756439555,-3.5450490629070512,0.6765977577054116,5.580460323782901,9.37135490805652,10.0
-36,899,-10.0,-8.506344168381109,-3.5700059255819525,0.7050657613074398,5.488050693768537,9.33723609389766,10.0
-35,899,-10.0,-7.707435616477244,-3.632342927981763,0.9294407680621875,5.465024963551061,8.927310528944016,10.0
-34,900,-10.0,-7.684745586824309,-3.3491139752270174,1.2235609396259621,5.114455870045811,8.911384688618435,10.0
-33,900,-10.0,-7.241388859910333,-3.2960761225569564,1.3647069174476227,5.290006586665526,9.566390689520562,10.0
-32,900,-10.0,-7.769924857106246,-3.419092366734789,0.9734793989874377,5.011757008695239,9.78639122535894,10.0
-31,900,-9.866814395221201,-7.374467436287937,-3.5620537553110347,1.4260689352203508,5.156199423673576,10.0,10.0
-30,900,-10.0,-7.2966210941544265,-3.39139052638867,1.1578098749828656,5.404172654328372,9.496074541410257,10.0
-29,900,-9.474523404571926,-7.522481819642167,-3.137091760417472,1.0685451087526956,5.1100355013000245,8.82419929420762,10.0
-28,900,-9.057056527962486,-7.156037772163695,-3.0581063491866214,0.9077735717610089,5.20959116081876,8.804237038132378,10.0
-27,901,-9.581281154728796,-7.117410185569505,-3.1114075392277285,0.8145545272344338,4.831731299496643,8.745116946502057,10.0
-26,900,-10.0,-7.085453810671721,-3.543359113144477,0.6515125305392815,5.103510185910746,8.953922989253252,10.0
-25,898,-10.0,-7.986603485701941,-3.8431592480239973,0.7266229341713442,5.119282161818665,9.447218564087791,10.0
-24,898,-10.0,-8.60272415528304,-4.458775318403676,0.42184889955219673,4.978958872675581,10.0,10.0
-23,896,-10.0,-8.575127272282106,-3.9300984030275106,0.4176867720336032,4.863161419845588,9.876522215705311,10.0
-22,896,-10.0,-8.470492569404703,-3.9933728429711106,0.4898827776505754,4.751062378391543,9.641498632828558,10.0
-21,898,-10.0,-8.385009933639887,-4.213447946837008,0.640279910065574,5.011933117155759,9.572430234524145,10.0
-20,899,-10.0,-7.61788293826096,-3.5510702919108423,0.6096359014996743,4.852534792247355,9.79891582688385,10.0
-19,898,-10.0,-7.802944377220815,-3.6072129258135033,0.5657555641966201,4.997835794979755,9.301034795391038,10.0
-18,897,-10.0,-8.94829658771218,-4.157168387613475,0.4449875832460285,5.514635733986716,9.684015715620149,10.0
-17,897,-10.0,-8.620482442764693,-3.970894945666415,0.6509745821443654,5.628500638601429,9.59151761956134,10.0
-16,897,-10.0,-8.729873876023246,-3.756813133211552,0.7271923478442401,5.531878822700348,9.7241056725789,10.0
-15,897,-10.0,-8.512972994285205,-3.6895385859225853,0.7770200060254188,5.305162121468514,9.650914996032236,10.0
-14,897,-10.0,-8.517889737984792,-3.6179445466730757,0.7078683133397262,5.116337606556351,9.86945387079444,10.0
-13,897,-10.0,-7.995665527028348,-3.7555113504327395,0.8082842217157414,5.024060775059855,8.582579544070198,10.0
-12,897,-10.0,-8.245730321107292,-3.9758227122170924,0.751886414358594,4.914855052435849,8.421097383495741,10.0
-11,897,-10.0,-8.899943716304337,-4.015253606399863,0.6495379192491144,4.987941098510486,8.904783442700248,10.0
-10,896,-10.0,-8.711462183415225,-4.4431398408230205,0.6670345011184595,5.122270478293144,9.398402676925127,10.0
-9,895,-10.0,-8.803711079316571,-4.823353602180264,0.14844970153381082,5.062120907857709,9.463394842105426,10.0
-8,894,-10.0,-8.405632137179104,-4.136802619631859,0.33871321061381965,4.699165386167673,9.104713904330753,10.0
-7,894,-10.0,-7.776370131467418,-4.195871301962305,0.2862795368914898,4.67922891778425,8.56805725153195,10.0
-6,896,-10.0,-7.886563473176756,-3.922140087606217,0.3282490423413228,4.621404416790868,8.288633722786855,10.0
-5,896,-10.0,-7.973319150892901,-3.828509809558925,0.07727828987233484,4.670824635668533,8.26858558326423,10.0
-4,895,-10.0,-8.414797761374059,-4.013332003979999,0.31498115355954215,4.675747030806137,8.783573778551746,10.0
-3,895,-10.0,-9.062510697875233,-4.159517915020406,0.46418358946612637,4.944626348879414,8.873581440449017,10.0
-2,895,-10.0,-8.243827078079608,-3.7497250807324916,0.599484162258818,4.92322286884734,9.009630409443012,10.0
-1,895,-10.0,-8.196611074365125,-3.3264441569982814,0.6050220095898222,5.233368262029883,8.748857354986047,10.0
0,893,-10.0,-7.7881517811476115,-3.529150396414784,0.8745539078022148,4.799908859074749,8.851226312207627,10.0
1,893,-9.505305156737615,-6.989131963104525,-3.150618166200631,0.9851563417087438,5.515096179597053,8.98089435914505,10.0
2,895,-9.226147822826086,-6.397632812172512,-2.8420884275298466,1.6681277979959233,5.230416252037585,8.667394180474751,10.0
3,894,-10.0,-7.2026304967044545,-3.0591648958424744,1.4315189995073672,5.466100429300503,9.598246962375937,10.0
4,893,-10.0,-7.201662374374823,-2.954264713607992,1.400938446547955,5.697232859824124,9.98649448269091,10.0
5,893,-9.75707694700062,-7.108967317462061,-3.0255276011205967,1.531710117978624,5.765805565041721,10.0,10.0
6,893,-9.699457962369994,-7.217369680583345,-3.121494231546757,1.502164899270894,5.750284039710946,9.902797308920483,10.0
7,894,-10.0,-7.248459651599547,-2.903243357952425,1.6725063343433832,5.413410770767262,9.266596866159375,10.0
8,894,-10.0,-7.685389846324239,-3.0269250290935057,1.4069612103019564,5.308723258272627,9.396125600387684,10.0
9,894,-10.0,-7.761315811767967,-3.250062651298629,1.2292482139070522,5.237730261145934,9.234759024612512,10.0
10,894,-10.0,-7.865708766326783,-3.264988829854218,1.1315582168732439,5.4520678979686625,9.703951270724398,10.0
11,892,-10.0,-9.121838148064356,-3.9444570535092294,1.028476564764113,5.564860482831557,9.662430956812324,10.0
12,892,-10.0,-8.696770746347587,-3.931855051496081,0.4945898493054621,5.251223405584964,9.713806140017127,10.0
13,892,-10.0,-8.249292687683974,-3.9729197930526587,0.5115006358784373,4.70747703481276,8.840896381385768,10.0
14,892,-10.0,-8.483022936156132,-3.762285668624851,0.4234374907483385,4.628558760735064,8.662265112098837,10.0
15,893,-10.0,-7.9688583578102925,-4.08819479577255,0.12354508126587031,4.351948253507908,8.284949559275951,10.0
16,894,-10.0,-7.3937084361156105,-4.127905843213264,0.2500600592848067,4.45392858174294,8.802942844022597,10.0
17,893,-10.0,-8.478296449725578,-4.337955214308955,0.2806079509412789,4.509450603161332,9.153953010975131,10.0
18,892,-10.0,-8.707152399085759,-4.291356262668179,0.41999755372574643,4.849245343150192,9.190465255764195,10.0
19,892,-10.0,-8.83740076501057,-4.296245610039512,0.5398940013386991,5.029761447516503,9.18838429278136,10.0
20,892,-10.0,-8.623769716604095,-4.199324649314633,0.2907985922389127,4.931638519428918,8.789743778976595,10.0
21,893,-10.0,-8.548636278153525,-4.315742941707448,0.3113037568897054,4.920039720594538,8.963134780131986,10.0
22,894,-10.0,-8.797650258111075,-4.346526240742999,0.1323281309042626,4.619501686080765,8.561056112063543,10.0
23,894,-10.0,-8.433740228380374,-4.037467114495516,0.13047450711436273,4.763648785219815,8.526468010729465,10.0
24,893,-10.0,-8.747954597703602,-4.330526513400851,0.2138003954531108,5.003894229708198,9.096187662783361,10.0
25,894,-10.0,-8.704011800788537,-4.451114541954048,0.5526553233090921,4.816497287991865,8.71366832309518,10.0
26,895,-10.0,-8.697373619499578,-4.718358543734094,0.4147810601719779,5.225706527314431,9.071256588666282,10.0
27,896,-10.0,-8.544949706600669,-4.60853260809494,0.3177785827115088,4.916571801257577,9.411711126938318,10.0
28,895,-10.0,-8.168557014657267,-4.5592839047788685,0.3619669047459684,4.616388541203587,9.251992690065546,10.0
29,895,-10.0,-8.045889605208787,-4.129124439771648,0.25096623064900897,4.651648880133799,8.832725518407926,10.0
30,897,-10.0,-8.096964087661659,-4.469668689771337,0.2527947889505314,4.477128335590085,8.634212641531752,10.0
31,899,-10.0,-8.943777248653724,-4.408346586328493,0.1805303679304232,4.748287818047936,8.594202722746633,10.0
32,900,-10.0,-8.880893144821028,-4.498054527876176,0.15911060701900387,4.504961606792919,9.197328306427876,10.0
33,899,-10.0,-9.850604589567192,-4.9632330623720655,-0.12217712369288336,4.4472713352940385,9.062785710041855,10.0
34,899,-10.0,-9.130994306416353,-4.271216207413371,0.023073697558998876,4.229745834478047,8.643017012127508,10.0
35,900,-10.0,-9.520326679005878,-4.458565973515672,0.22105430804429824,4.531458168716796,9.138532149609585,10.0
36,900,-10.0,-10.0,-4.700412661885791,0.2494598677468179,4.480072046256648,9.115327189979906,10.0
37,899,-10.0,-8.884715263096199,-4.339797239827791,0.1552553531077245,4.5892410556832575,8.624507395040352,10.0
38,897,-10.0,-8.627721080474483,-4.6145562266289435,0.2440187077177237,4.959086964089397,8.57782724167354,10.0
39,897,-10.0,-9.380535558986521,-4.532454817142449,0.25638374754142834,4.876497721452923,8.973247583864945,10.0
40,898,-10.0,-9.632329905372233,-4.942694141324093,0.3957780121818252,4.5296604456878,8.82181225901802,10.0
41,898,-10.0,-9.234619335942224,-4.340270261313867,0.15410567700683392,4.52493371250479,8.257973955326136,10.0
42,898,-10.0,-8.581388975372588,-4.402326301567399,0.33183865168546584,4.285112100184799,8.020379288680276,10.0
43,898,-10.0,-8.535575514876387,-4.2748467925490505,0.45332605302025647,4.426242727865645,8.383264302049144,10.0
44,899,-10.0,-8.843365724599469,-4.453549301092295,0.591064616071101,4.7421350663228345,8.762149830020114,10.0
