days_to_event,mean_return,std_return,sharpe_ratio,event_count,valid_returns,median_sharpe,smooth_sharpe
-60,,,,0,0,,
-59,,,,0,0,,
-58,,,,0,0,,-0.028219334227207054
-57,-0.00047733173601371374,0.02192840474767573,-0.05171712004098336,17112,51336,0.011131460739348141,-0.03427612394338648
-56,-0.0002058968698268415,0.021977569544505974,-0.004721548413430747,78329,250947,0.03233783916184584,-0.031037796929340233
-55,-0.0004019751371985873,0.022053807149737554,-0.04638970337574534,208214,715293,0.0,-0.021991170613588816
-54,-0.0002918756391732251,0.022253207885667065,-0.02132281588720148,221471,853954,0.014800290172224388,-0.005611541882719086
-53,-0.00020474414897306297,0.022161768886150096,0.014195334649416842,230686,902710,0.041450224261314825,-0.005713686237842341
-52,-0.0001562195094517616,0.02201646261886007,0.030181023613365297,229675,864581,0.04709410930303657,-0.0014461360439310047
-51,-0.0003036164626834304,0.021912467478427556,-0.0052322701890470235,215704,758653,0.03015429443371473,-0.012316400378284773
-50,-0.0003834741439769477,0.021843997955943294,-0.025051952406188658,206371,653549,0.01711905633931224,-0.0337582771110729
-49,-0.0005137994892139196,0.0218501476639825,-0.07567413755897032,203673,628151,0.0,-0.05664900785596112
-48,-0.0005351280413409698,0.022077402930676053,-0.0930140490145238,214412,736383,-0.05345552587086954,-0.06535940141370004
-47,-0.00046010205817798944,0.02222369013850583,-0.0842726301110758,224770,868877,-0.048279276190192,-0.06536515829408511
-46,-0.00034368556917296786,0.02216025667022012,-0.04878423797774169,232627,913565,0.0,-0.06226215180395065
-45,-0.00026599771562496404,0.021974047129236104,-0.025080736808113933,231544,873551,0.0,-0.05818140524755231
-44,-0.0004133875886652746,0.02181784111685752,-0.060159105108298014,221761,777880,0.0,-0.0649857171354008
-43,-0.00046800921966263256,0.021712828070605584,-0.0726103162325321,214010,675954,0.0,-0.07501967949454555
-42,-0.0006224199777397556,0.021724882820788004,-0.11829418955031828,210989,651336,-0.14430599549359735,-0.0841532686044931
-41,-0.0005911921884196276,0.02198494485022295,-0.09895404977346538,216913,748670,-0.07269651142541354,-0.0779488846840238
-40,-0.00048448899932564517,0.02218729744049566,-0.07074868235785171,224412,872515,0.0,-0.06732732107717722
-39,-0.0003272725962288686,0.022106512877478977,-0.029137185505951534,230700,909207,0.0,-0.04530884872643102
-38,-0.00029742862771863556,0.021933238691841314,-0.019502498198299148,229297,865246,0.005555383075182267,-0.030395392386190417
-37,-0.0002980500325680969,0.02177532042501708,-0.008201827796587301,219540,768125,0.027737542384411357,-0.03199604866813656
-36,-0.0003771069608872162,0.02163633002307478,-0.024386768072262383,211508,667021,0.01131392213370469,-0.04366432299411198
-35,-0.0005664616225994102,0.02172067536298221,-0.07875196376758241,209150,645784,0.0,-0.05578552541275137
-34,-0.000600345279510077,0.02201819243943155,-0.08747855713582862,216796,747753,-0.020941239377521535,-0.06123124096908587
-33,-0.000585688433408351,0.02217412437388636,-0.08010851029149609,225281,873231,-0.032340543239000145,-0.06183882971884168
-32,-0.00042692645578348555,0.022090520283599084,-0.035430405578259876,232040,909730,0.0,-0.05431327240563834
-31,-0.00038406346248462495,0.021903060061123972,-0.02742471182104137,227640,859015,0.007219760055562297,-0.04750574352172864
-30,-0.00040985937430822015,0.021817855273703272,-0.04112417720156572,216832,759833,0.0,-0.0451380171197636
-29,-0.0004587553528330997,0.02175952864252429,-0.05344091271628016,208276,657289,0.0,-0.04541526563954491
-28,-0.0005315715811800253,0.02181308452784776,-0.06826987828167085,206504,638656,0.0,-0.04052331242518929
-27,-0.00041374985804190314,0.021999784574578057,-0.03681664817716647,216261,746775,0.0043462032635630705,-0.02617205810747506
-26,-0.0002986692641075406,0.022134566064863217,-0.002964945749263241,226197,875645,0.027215328679525582,-0.012734596079740068
-25,-0.0001772644541765956,0.02211555560274954,0.030632094387005444,232905,912056,0.059252662339109266,0.0037381597313244723
-24,-0.00021258551936361608,0.02192733609036899,0.013746397422394788,227368,858843,0.04139037987923988,0.01092866572065605
-23,-0.00023111718361755985,0.021825435719098483,0.014093900773651856,215849,758078,0.04284685161668874,0.009888592236223012
-22,-0.0003200195413137569,0.02174876016220986,-0.0008641182305085802,207324,654815,0.0339650701911202,0.0028919777392015086
-21,-0.00037005156945041465,0.0217467593934335,-0.008165313171428431,207047,639370,0.03751829967611513,0.001978388047022506
-20,-0.00034824908171537765,0.021972727422002472,-0.004350978098102073,217507,749942,0.025843698964267317,0.003431460111214735
-19,-0.0002879030964105668,0.022138325164619943,0.009178448961499771,228049,882416,0.0405260469507158,0.00515374415316672
-18,-0.00025622011893047765,0.02212996887700662,0.021359261094613,234759,920291,0.049578675830624225,0.004319303365538943
-17,-0.00027751990665625495,0.021927188147689323,0.00774730197925135,230510,871455,0.036687950333387065,0.0038983005856358306
-16,-0.00032186742385901493,0.02174884118291486,-0.012337517109567316,221300,777094,0.02327884263644045,-0.0017046496694781321
-15,-0.0003133456001207674,0.021609661673761063,-0.006455991997617633,215290,680242,0.0284127601990425,-0.005986297906379961
-14,-0.0003541384312445304,0.021605855812389642,-0.018836302314070043,215961,667419,0.017224935826329,-0.004505001772902718
-13,-0.0003054929558150817,0.02184387751477455,-0.000048980089896146606,223998,774216,0.03777209267517512,0.004748762292561671
-12,-0.0002722814483193991,0.02207761797105516,0.015153782646637564,231802,902084,0.0505078104326904,0.011391898756162675
-11,-0.00020095799844329008,0.022066219419150324,0.03393130321775464,236396,934492,0.05809630362704092,0.019872644661094667
-10,-0.00021098186881303012,0.021910868636133393,0.02675969032038739,233387,886297,0.06216063255554496,0.021232450012735615
-9,-0.00018112066718547345,0.021728106380880376,0.023567427210589922,224875,790928,0.05558523688827615,0.024851024351955915
-8,-0.00020236582631135284,0.02158602577586816,0.006750046668308583,219074,692492,0.044915785721640414,0.02350457672059854
-7,-0.00011269623128635851,0.02165772154491879,0.03324665434273907,218713,676068,0.06000435369941521,0.02658515564685678
-6,-0.00011564284603432954,0.021992108458179106,0.02719906506096775,225481,780249,0.05005301616093004,0.030441121236026027
-5,-0.0000772744221202013,0.022272902688156085,0.04216258495167859,232632,907498,0.07044561092181488,0.03453047478982304
